Source,Target
51901830,98494780
51901830,41126163
51901830,94560592
51901830,29484314
51901830,39559947
51901830,23900327
51901830,72509112
51901830,34452667
51901830,62532886
51901830,27271056
51901830,26197826
51901830,14637946
51901830,91517120
51901830,31554181
51901830,56860836
51901830,64072302
51901830,23465073
51901830,21669789
51901830,53334121
51901830,88567524
51901830,20818527
51901830,44729940
51901830,64946601
51901830,82136165
51901830,37497444
51901830,54578666
51901830,96275483
51901830,18497061
51901830,91026340
51901830,70857626
51901830,70562388
51901830,56567425
51901830,93946245
51901830,81388235
51901830,73033878
51901830,78356846
51901830,23093849
51901830,11993017
51901830,48639624
51901830,72469564
51901830,62144204
51901830,27813112
51901830,38734909
51901830,98451999
45956527,19338947
45956527,36862936
45956527,73731697
45956527,72977485
45956527,56927192
45956527,7796945
45956527,32992720
45956527,52663897
45956527,48801471
45956527,33301070
45956527,90907662
45956527,82777347
45956527,84804122
45956527,38740655
45956527,10404576
45956527,59764991
45956527,15266967
45956527,25631572
45956527,13201693
45956527,58503926
45956527,66900505
45956527,73415330
45956527,20874461
45956527,91448428
45956527,76044815
45956527,44281760
45956527,94251269
45956527,98164852
45956527,62121177
45956527,98922374
45956527,52755854
45956527,23719044
45956527,86654409
45956527,49683755
45956527,60984747
45956527,32133408
45956527,3306488
45956527,88326714
45956527,24410865
45956527,58041322
45956527,96158646
45956527,95515724
45956527,93354253
45956527,56678471
45956527,38875369
45956527,49950081
45956527,18895059
45956527,33829073
45956527,24645803
45956527,71406448
45956527,41143160
45956527,35770656
45956527,81526265
45956527,42578167
45956527,76854843
45956527,83565612
45956527,92570463
45956527,19600912
45956527,1524563
45956527,389650
45956527,81267409
45956527,94437384
45956527,42266095
45956527,10498770
45956527,50660229
45956527,60809553
45956527,11754225
45956527,59797715
45956527,47846145
45956527,25165962
45956527,39647902
45956527,99375494
45956527,71297238
45956527,90558011
45956527,76094045
45956527,86184157
45956527,13802016
45956527,87652952
45956527,49123042
45956527,85747585
45956527,4155628
45956527,31312170
45956527,49187742
45956527,31072789
45956527,384078
45956527,20120181
45956527,52052849
45956527,35150875
45956527,10328460
45956527,29597432
45956527,19034420
45956527,42718081
45956527,33619681
45956527,6805287
45956527,74596732
45956527,72180566
45956527,27920327
45956527,81964211
45956527,57983055
45956527,44372661
45956527,60959990
45956527,53008868
45956527,21722212
45956527,88236481
45956527,25694750
45956527,14349716
45956527,20234914
45956527,2542074
45956527,79515829
45956527,61006590
45956527,41266583
45956527,94908870
45956527,66528438
45956527,89299438
45956527,49861093
45956527,80998761
45956527,15456071
45956527,10024559
45956527,77761790
45956527,79974301
45956527,53218724
45956527,9800032
45956527,18113229
45956527,94631963
45956527,14989245
45956527,31656724
45956527,42595259
45956527,39681763
45956527,19358125
45956527,42030517
45956527,873542
45956527,21336177
45956527,16706258
45956527,40781890
45956527,20556073
45956527,17848313
45956527,59946194
45956527,14612528
45956527,17443021
45956527,89342870
45956527,29176139
45956527,10788121
45956527,93952310
45956527,35571499
45956527,73662909
45956527,64573183
45956527,46144880
45956527,96002447
45956527,41712321
45956527,40456332
45956527,91683336
45956527,4497814
45956527,64171150
45956527,75827822
45956527,72458301
45956527,96249608
45956527,83387162
45956527,65393675
45956527,76466162
45956527,78994774
45956527,57824204
45956527,11260128
45956527,12109916
45956527,39185033
45956527,59787828
45956527,42598437
45956527,88478386
45956527,79201454
45956527,22266733
45956527,74350701
45956527,57916077
45956527,10296896
45956527,17854430
45956527,61407922
45956527,68675975
45956527,61707097
45956527,50714191
45956527,2030682
45956527,98392123
45956527,27913722
45956527,50608022
45956527,44881871
45956527,90742286
45956527,83179558
45956527,21674988
45956527,93790666
45956527,73307500
45956527,99073855
45956527,50436135
45956527,81282327
45956527,41238887
45956527,64823202
45956527,98730160
45956527,90947047
45956527,59776512
45956527,66841032
45956527,37028001
45956527,57008417
45956527,44374991
45956527,1807437
45956527,63325305
45956527,51826429
45956527,78582942
45956527,60015573
45956527,45166215
45956527,39084963
45956527,32079444
45956527,87263362
45956527,40789265
45956527,16405851
45956527,80686882
45956527,57535130
45956527,38689838
45956527,97877252
45956527,77827024
45956527,63566518
45956527,6427010
45956527,25720020
45956527,12470778
45956527,13001574
45956527,86367238
45956527,59830430
45956527,39336916
45956527,32854477
45956527,97002734
45956527,68319503
45956527,43731244
45956527,52237042
45956527,78996005
45956527,56050694
45956527,10185501
45956527,458727
45956527,61792738
45956527,2579544
45956527,3279086
45956527,18145650
45956527,87863981
45956527,58290733
45956527,62415003
45956527,56567425
45956527,79692394
45956527,72339152
45956527,51964524
45956527,20303353
45956527,58119056
45956527,72781880
45956527,26380716
45956527,64287002
45956527,62437619
45956527,75149313
45956527,92935468
45956527,22594783
45956527,29134219
45956527,18195078
45956527,76176705
45956527,28661122
45956527,1330485
45956527,74795232
45956527,81388235
45956527,92226655
45956527,37704277
45956527,81591924
45956527,58037042
45956527,71196124
45956527,94622499
45956527,20200591
45956527,72892210
45956527,90338067
45956527,27618909
45956527,2517937
45956527,4414302
45956527,47926275
45956527,30388864
45956527,19913126
45956527,47197651
45956527,85370782
45956527,37390984
45956527,85843383
45956527,67330731
45956527,47319581
45956527,71413318
45956527,31783962
45956527,14977222
45956527,34274752
45956527,73362453
45956527,67996469
45956527,5429458
45956527,18019928
45956527,74831803
45956527,71804609
45956527,55348684
45956527,94528093
45956527,62463400
45956527,99611926
45956527,22060395
45956527,80177568
45956527,22000567
45956527,35094222
45956527,60563017
45956527,98394948
45956527,63227341
45956527,14755724
45956527,89653764
45956527,72482145
45956527,13805193
45956527,79944057
45956527,34048913
45956527,41158181
45956527,40075086
45956527,82512174
45956527,30627866
45956527,45601214
45956527,47500743
45956527,30205108
45956527,24873851
45956527,51214371
45956527,31780012
45956527,87814610
45956527,94834419
45956527,71648732
45956527,44760287
45956527,11326366
45956527,79687683
45956527,6575779
45956527,35739624
45956527,3879591
45956527,74769420
45956527,71304998
45956527,62941924
45956527,86592560
45956527,87647786
45956527,22668665
45956527,9888155
45956527,69371971
45956527,55200506
45956527,55111201
45956527,69899710
45956527,96398241
45956527,39390285
45956527,96670590
45956527,84020837
45956527,34852161
45956527,36978871
45956527,48905884
45956527,5718598
45956527,53270235
45956527,36762443
45956527,45012936
45956527,51084795
45956527,54954273
45956527,95866817
45956527,95147378
45956527,21070866
45956527,31646336
45956527,98355262
45956527,8442894
45956527,83412455
45956527,70351723
45956527,88484264
45956527,30398778
45956527,78140175
45956527,1886745
45956527,82829381
45956527,41822831
45956527,99501107
45956527,42405901
45956527,43749944
45956527,3778142
45956527,69369136
45956527,22927917
45956527,20698800
45956527,66440368
45956527,19170948
45956527,96825782
45956527,43721706
45956527,49768602
45956527,9400542
45956527,48136856
45956527,2308509
45956527,66847331
45956527,53339310
45956527,67664112
45956527,60310140
45956527,77500034
45956527,28664178
45956527,56335934
45956527,48470166
45956527,64783819
45956527,3347568
45956527,83053021
45956527,20904876
45956527,25810385
45956527,31060733
45956527,44492701
45956527,35691690
45956527,50231366
45956527,69175746
45956527,39751804
45956527,99340620
45956527,90570773
45956527,50437622
45956527,35771331
45956527,67795838
45956527,38658087
45956527,78934471
45956527,46629371
45956527,86627279
45956527,42740249
45956527,84941474
45956527,99988692
45956527,78330289
45956527,92894239
45956527,4436296
45956527,27301991
45956527,89212382
45956527,40775785
45956527,12628799
45956527,49244164
45956527,96353055
45956527,29035662
45956527,74716755
45956527,27804856
45956527,54759168
45956527,77943257
45956527,97809914
45956527,35684547
45956527,77785022
45956527,36070416
45956527,54284437
45956527,9905750
45956527,64090498
45956527,43155974
45956527,14685758
45956527,29773330
45956527,30571961
45956527,70648937
45956527,45099488
45956527,20948429
45956527,9933895
45956527,51426593
45956527,21551360
45956527,65476945
45956527,63441683
45956527,29010076
45956527,8947811
45956527,85272959
45956527,98550887
45956527,7084145
45956527,79480257
45956527,50093391
45956527,90049342
45956527,38955033
45956527,53635623
45956527,87207862
45956527,98046701
45956527,99338016
45956527,49559321
45956527,4419725
45956527,60058267
45956527,79317198
45956527,41561486
45956527,50569301
45956527,1942460
45956527,69719021
45956527,93371161
45956527,94702921
45956527,79567441
45956527,90519494
45956527,17629121
45956527,79840392
45956527,90458878
45956527,54410015
45956527,54422199
45956527,6662141
45956527,15074866
45956527,74516129
45956527,42311554
45956527,90591291
45956527,70631338
45956527,69025544
45956527,48589764
45956527,62065712
45956527,53784920
45956527,95992695
45956527,79898035
45956527,22508962
45956527,59705810
45956527,9533535
45956527,57007801
45956527,17849310
45956527,94583107
45956527,26300729
45956527,80105371
45956527,85124215
45956527,67000208
45956527,30001941
45956527,51908815
45956527,79290393
45956527,46118230
45956527,75185887
45956527,49507907
45956527,99210604
45956527,23508659
45956527,64593743
45956527,14532350
45956527,98130990
45956527,79421047
45956527,22371185
45956527,38102192
45956527,92840540
45956527,69754999
45956527,59624692
45956527,98760112
45956527,99650540
45956527,4582397
45956527,64105061
45956527,39563825
45956527,39489877
45956527,60479549
45956527,81408243
45956527,98122907
45956527,78502052
45956527,64611443
45956527,32081143
45956527,4056735
45956527,9790443
45956527,52950986
45956527,93577764
45956527,24960490
45956527,76941249
45956527,81844188
45956527,46896623
45956527,64835583
45956527,77255342
45956527,46525370
45956527,81383756
45956527,70264668
45956527,36951891
45956527,89336812
45956527,34824634
45956527,96096182
45956527,74536249
45956527,55780698
45956527,98720017
45956527,30795510
45956527,29732175
45956527,23206231
45956527,60133128
45956527,94974706
45956527,36023566
45956527,90100875
45956527,20104345
45956527,56062451
45956527,879722
45956527,43173810
45956527,79039826
45956527,14131293
45956527,73536585
45956527,11266516
45956527,75258733
45956527,18158206
45956527,72309619
45956527,97260814
45956527,61920372
45956527,63087426
45956527,31357752
45956527,53137996
45956527,94052384
45956527,37709330
45956527,66192804
45956527,68863353
45956527,41507077
45956527,86596075
45956527,83109196
45956527,46230252
45956527,98080101
45956527,86228195
45956527,65997856
45956527,63132218
45956527,28873217
45956527,78111816
45956527,10345815
45956527,88848344
45956527,78730365
45956527,19508494
45956527,89376115
45956527,1596228
45956527,77872242
45956527,82727785
45956527,84536681
45956527,47662441
45956527,94488646
45956527,75291721
45956527,71596283
45956527,30692748
45956527,93836182
45956527,81153174
45956527,95354335
45956527,60024154
45956527,95441395
45956527,57826187
45956527,3870413
45956527,84342214
45956527,67029426
45956527,47114535
45956527,91681216
45956527,24601707
45956527,43482572
45956527,90003481
45956527,33965919
45956527,58740922
45956527,30287352
45956527,59076008
45956527,10137237
45956527,99878038
45956527,63198032
45956527,70256877
45956527,92094643
45956527,45120219
45956527,3349791
45956527,48707737
45956527,11283824
45956527,27259524
45956527,86584168
45956527,49407789
45956527,57273373
45956527,78434501
45956527,43954509
45956527,45184076
45956527,84403507
45956527,7882600
45956527,15518963
45956527,55728253
45956527,84149806
45956527,72545101
45956527,11777339
45956527,23842972
45956527,7704560
45956527,30978923
45956527,31709686
45956527,65605379
45956527,27642326
45956527,28281523
45956527,48282365
45956527,75947067
45956527,96069232
45956527,12408670
45956527,3857240
45956527,60796084
45956527,50117480
45956527,61147740
45956527,80537469
45956527,95994814
45956527,63946867
45956527,62850207
45956527,9616408
45956527,15925019
45956527,10662400
45956527,46796764
45956527,78765273
45956527,43011452
45956527,51400283
45956527,20338086
45956527,97514264
45956527,3327103
45956527,12372179
45956527,78781294
45956527,26544150
45956527,63194701
45956527,36271141
45956527,98081368
45956527,74722250
45956527,30437391
45956527,25474114
45956527,64554173
45956527,47665914
45956527,37766958
45956527,32345975
45956527,12711681
45956527,86078160
45956527,88507815
45956527,703418
45956527,55151547
45956527,5091244
45956527,28858347
45956527,24950888
45956527,20549996
45956527,11030729
45956527,50324666
45956527,82956542
45956527,47573430
45956527,30839777
45956527,25754333
45956527,72951469
45956527,78868100
45956527,78432472
45956527,46425453
45956527,19431120
45956527,44792894
45956527,33035940
45956527,42185805
45956527,57552753
45956527,34705766
45956527,44944509
45956527,18307893
45956527,44450339
45956527,67260423
45956527,57419492
45956527,15577787
45956527,94263958
45956527,35823395
45956527,79752245
45956527,57804214
45956527,86032714
45956527,37574516
45956527,59265277
45956527,25781454
45956527,89288836
45956527,76164560
45956527,74028491
